Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ubiquitin mediated proteolysis	1/137	0.3291685419887074	0.48803674833970256	0	0	2.554953560371517	2.839027026793925	CDC16
Apoptosis	1/143	0.340837492787438	0.48803674833970256	0	0	2.446256486286138	2.633026887250128	PARP4
Breast cancer	1/147	0.34850573006445296	0.48803674833970256	0	0	2.378755106945446	2.507447201750075	BRCA2
Phagosome	1/152	0.3579678329899255	0.48803674833970256	0	0	2.2994074590449634	2.3622092172625244	CANX
Ribosome	1/153	0.3598439818253401	0.48803674833970256	0	0	2.284164358264081	2.3346095006298744	MRPS17
Cellular senescence	1/160	0.3728270012610295	0.48803674833970256	0	0	2.1828312920666444	2.15367034791589	CHEK1
Necroptosis	1/162	0.376488665926419	0.48803674833970256	0	0	2.1554974392502997	2.10563504118441	PARP4
Protein processing in endoplasmic reticulum	1/165	0.3819418030484629	0.48803674833970256	0	0	2.115746683782627	2.0363787419536328	CANX
RNA transport	1/165	0.3819418030484629	0.48803674833970256	0	0	2.115746683782627	2.0363787419536328	POP4
Chemokine signaling pathway	1/190	0.42559876020498505	0.5177803942335505	0	0	1.8335653949689037	1.566338372921386	CCR9
Focal adhesion	1/199	0.4405613261457765	0.5177803942335505	0	0	1.7494240652135389	1.434012744834279	LAMB4
Viral carcinogenesis	1/201	0.44383395605261594	0.5177803942335505	0	0	1.7317543859649123	1.4067123297439599	CHEK1
Pathways in cancer	2/530	0.45711052837608684	0.5177803942335505	0	0	1.313176406926407	1.0279939666429665	LAMB4;BRCA2
Human immunodeficiency virus 1 infection	1/212	0.4614999165994689	0.5177803942335505	0	0	1.6405587428286357	1.26860044640899	CHEK1
Thermogenesis	1/231	0.49072392236887996	0.537459534023059	0	0	1.503585049580473	1.0703624804372154	NDUFAF6
Cytokine-cytokine receptor interaction	1/294	0.5769066180681489	0.617155917003136	0	0	1.1765163762648942	0.6471720880302444	CCR9
Human papillomavirus infection	1/330	0.6195385160075306	0.6476993576442366	0	0	1.0458593291739988	0.5007369554053716	LAMB4
PI3K-Akt signaling pathway	1/354	0.6455839656819015	0.6599302760303881	0	0	0.9735599622285175	0.426029838146369	LAMB4
Herpes simplex virus 1 infection	1/492	0.7646607036003418	0.7646607036003418	0	0	0.6950012505806267	0.18648486799144262	ZFP69
