Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Autophagy	3/128	0.13403166075063724	0.4603498598582796	0	0	2.4217846153846154	4.86701024756506	RPTOR;DDIT4;PIK3CD
Cortisol synthesis and secretion	2/65	0.13561426276275013	0.4603498598582796	0	0	3.197116942014901	6.387650145486205	PLCB3;ORAI1
Mitophagy	2/65	0.13561426276275013	0.4603498598582796	0	0	3.197116942014901	6.387650145486205	TFEB;PGAM5
Relaxin signaling pathway	3/130	0.1385471814751852	0.4603498598582796	0	0	2.383403997577226	4.710903707313486	PLCB3;TGFB1;PIK3CD
Acute myeloid leukemia	2/66	0.13898566811264107	0.4603498598582796	0	0	3.147002551020408	6.210245924321761	STAT5A;PIK3CD
Proteoglycans in cancer	4/201	0.13922374873867943	0.4603498598582796	0	0	2.051912711287875	4.045700761684224	TGFB1;PIK3CD;ARHGEF1;ELK1
Long-term potentiation	2/67	0.1423752821610712	0.4603498598582796	0	0	3.098430141287284	6.039735405617296	PLCB3;RPS6KA1
FoxO signaling pathway	3/132	0.14311394606993147	0.4603498598582796	0	0	2.3462134764460347	4.561306795851138	TGFB1;BCL6;PIK3CD
Vascular smooth muscle contraction	3/132	0.14311394606993147	0.4603498598582796	0	0	2.3462134764460347	4.561306795851138	PLCB3;ARHGEF1;ADRA1B
Renal cell carcinoma	2/69	0.14920640519815692	0.46220595380314994	0	0	3.0056350898568382	5.717994319469603	TGFB1;PIK3CD
Renin secretion	2/69	0.14920640519815692	0.46220595380314994	0	0	3.0056350898568382	5.717994319469603	PLCB3;ORAI1
Prolactin signaling pathway	2/70	0.15264657758572944	0.46220595380314994	0	0	2.961284513805522	5.566119151638943	STAT5A;PIK3CD
Ubiquitin mediated proteolysis	3/137	0.15474446270669953	0.46220595380314994	0	0	2.258094144661309	4.2135588513196165	DDB1;CDC34;UBE2QL1
Selenocompound metabolism	1/17	0.15566521760209712	0.46220595380314994	0	0	6.277284263959391	11.676047647649668	KYAT1
Apoptosis	3/143	0.16907513777178257	0.486516027079247	0	0	2.1606593406593406	3.8403819710773486	PIK3CD;TRAF2;FADD
Pancreatic cancer	2/75	0.17006783218574845	0.486516027079247	0	0	2.7577578976796198	4.885527813801126	TGFB1;PIK3CD
Glycosaminoglycan degradation	1/19	0.17231476494336256	0.486516027079247	0	0	5.579244218838127	9.810724057952932	GALNS
Adrenergic signaling in cardiomyocytes	3/145	0.17393578170190696	0.486516027079247	0	0	2.1300108342361863	3.7255361723812888	PLCB3;ADRA1B;SCN1B
Phospholipase D signaling pathway	3/148	0.18129981822856048	0.4995524931144073	0	0	2.0856233421750665	3.561417017639496	PLCB3;CYTH4;PIK3CD
Non-alcoholic fatty liver disease (NAFLD)	3/149	0.1837731969488234	0.4995524931144073	0	0	2.0712328767123287	3.5087780757828897	TGFB1;PIK3CD;TRAF2
Phagosome	3/152	0.1912467031911159	0.5126474127206301	0	0	2.029220443985545	3.3567182860422244	STX12;TAP2;CYBA
Thermogenesis	4/231	0.1964147085285633	0.5192882020001742	0	0	1.7780099005404424	2.8937591108463856	RPTOR;RPS6KA1;ATP5MC2;ARID1B
Mannose type O-glycan biosynthesis	1/23	0.20464017128814416	0.5266073741148243	0	0	4.56391324411629	7.240657964857908	B4GALT3
Renin-angiotensin system	1/23	0.20464017128814416	0.5266073741148243	0	0	4.56391324411629	7.240657964857908	THOP1
Colorectal cancer	2/86	0.20939224289493977	0.5302076166383383	0	0	2.3952866861030127	3.745140978393362	TGFB1;PIK3CD
Hippo signaling pathway	3/160	0.21153360871063234	0.5302076166383383	0	0	1.9250367466927976	2.9902970006333227	RASSF1;TGFB1;TEAD2
Gap junction	2/88	0.2166470500581033	0.5356220625210555	0	0	2.339345040341718	3.5779948966412287	PLCB3;MAPK7
Salivary secretion	2/90	0.22392419754529538	0.5356220625210555	0	0	2.285946196660482	3.4207989013747016	PLCB3;ADRA1B
Protein processing in endoplasmic reticulum	3/165	0.2244443306225126	0.5356220625210555	0	0	1.865147198480532	2.786767857047943	DERL3;TRAF2;SEC31B
Fc gamma R-mediated phagocytosis	2/91	0.22756999547526713	0.5356220625210555	0	0	2.260146755331346	3.345689400553753	INPPL1;PIK3CD
Rheumatoid arthritis	2/91	0.22756999547526713	0.5356220625210555	0	0	2.260146755331346	3.345689400553753	TGFB1;CSF1
Alzheimer disease	3/171	0.2401338095105322	0.5568338467359453	0	0	1.797985347985348	2.5649321285790085	PLCB3;ATP5MC2;FADD
Circadian entrainment	2/97	0.24951830635914535	0.5568338467359453	0	0	2.1167561761546723	2.938529597067055	PER1;PLCB3
Aldosterone synthesis and secretion	2/98	0.253184709492328	0.5568338467359453	0	0	2.0946003401360542	2.87721839006489	PLCB3;ORAI1
Progesterone-mediated oocyte maturation	2/99	0.25685243069014174	0.5568338467359453	0	0	2.0729013254786453	2.8175985033911357	RPS6KA1;PIK3CD
HIF-1 signaling pathway	2/100	0.26052108658368917	0.5568338467359453	0	0	2.0516451478550604	2.75960936414797	PFKFB3;PIK3CD
Inflammatory mediator regulation of TRP channels	2/100	0.26052108658368917	0.5568338467359453	0	0	2.0516451478550604	2.75960936414797	PLCB3;PIK3CD
T cell receptor signaling pathway	2/101	0.264190301111838	0.5568338467359453	0	0	2.030818387961245	2.7031931083070115	PIK3CD;CARD11
Circadian rhythm	1/31	0.2655705309713454	0.5568338467359453	0	0	3.3455160744500847	4.435735523700054	PER1
Axon guidance	3/181	0.2666610558542148	0.5568338467359453	0	0	1.6961106309420917	2.2418798191741787	SEMA4D;FES;PIK3CD
Longevity regulating pathway	2/102	0.26785970560933436	0.5568338467359453	0	0	2.010408163265306	2.6482944335340326	RPTOR;PIK3CD
Glucagon signaling pathway	2/103	0.2715289384947017	0.5568338467359453	0	0	1.9904021014346334	2.594860464318352	PLCB3;PHKG2
Propanoate metabolism	1/32	0.27285265908571066	0.5568338467359453	0	0	3.2374324545603406	4.2048528330153285	BCKDHA
PI3K-Akt signaling pathway	5/354	0.274089199170543	0.5568338467359453	0	0	1.444022150630224	1.869000297184477	RPTOR;CSF1;CDC37;DDIT4;PIK3CD
Fructose and mannose metabolism	1/33	0.2800629433371513	0.5594305014096199	0	0	3.1361040609137056	3.9914479157798444	PFKFB3
Parathyroid hormone synthesis, secretion and action	2/106	0.2825320973506965	0.5594305014096199	0	0	1.9326923076923077	2.4428517913246384	PLCB3;ARHGEF1
Th17 cell differentiation	2/107	0.28619716807638196	0.5594305014096199	0	0	1.9141885325558794	2.394792091490246	STAT5A;TGFB1
SNARE interactions in vesicular transport	1/34	0.28720208890875654	0.5594305014096199	0	0	3.040916782033533	3.7937540211642773	STX5
Insulin resistance	2/108	0.28986036342467353	0.5594305014096199	0	0	1.896033885252214	2.3479648951450587	RPS6KA1;PIK3CD
Prion diseases	1/35	0.2942707941583518	0.5623194383421969	0	0	2.9513287548521947	3.610227263492937	ELK1
Huntington disease	3/193	0.298912625626704	0.5650595985799559	0	0	1.5880161943319837	1.9176946611456402	PLCB3;TBP;ATP5MC2
Cholinergic synapse	2/112	0.30448807384619386	0.5650595985799559	0	0	1.8267161410018553	2.172190833436246	PLCB3;PIK3CD
Leukocyte transendothelial migration	2/112	0.30448807384619386	0.5650595985799559	0	0	1.8267161410018553	2.172190833436246	PIK3CD;CYBA
Aldosterone-regulated sodium reabsorption	1/37	0.30819964303812986	0.5665002962510387	0	0	2.7870840383530737	3.2804188561600878	PIK3CD
Thyroid hormone signaling pathway	2/116	0.3190612661601876	0.580932305367134	0	0	1.7622627998567848	2.013159921878105	PLCB3;PIK3CD
Rap1 signaling pathway	3/206	0.334076022766462	0.5934405542902896	0	0	1.4853353543008716	1.628501925760574	PLCB3;CSF1;PIK3CD
Bladder cancer	1/41	0.3352420349621892	0.5934405542902896	0	0	2.5078680203045685	2.7408552681952725	RASSF1
Homologous recombination	1/41	0.3352420349621892	0.5934405542902896	0	0	2.5078680203045685	2.7408552681952725	RAD52
Tryptophan metabolism	1/42	0.3418366468986575	0.5934405542902896	0	0	2.4465766992695306	2.626209979517433	KYAT1
MicroRNAs in cancer	4/299	0.34369322122078644	0.5934405542902896	0	0	1.3634107985322383	1.4561306655308859	RPTOR;RASSF1;MAPK7;DDIT4
Lysosome	2/123	0.3443800107798572	0.5934405542902896	0	0	1.6597233934896272	1.7692809858629999	GALNS;PSAP
Carbohydrate digestion and absorption	1/44	0.3548312291114732	0.6012416834923945	0	0	2.3325463345531814	2.4167816118314542	PIK3CD
Basal transcription factors	1/45	0.36123247173310896	0.6012416834923945	0	0	2.279418550992155	2.320980470207381	TBP
Glycosphingolipid biosynthesis	1/45	0.36123247173310896	0.6012416834923945	0	0	2.279418550992155	2.320980470207381	B4GALT3
Type II diabetes mellitus	1/46	0.3675705199058439	0.6012416834923945	0	0	2.228652002256063	2.2305242656976114	PIK3CD
Cysteine and methionine metabolism	1/47	0.3738459943589709	0.6012416834923945	0	0	2.1800926947693666	2.145017938066358	KYAT1
Nucleotide excision repair	1/47	0.3738459943589709	0.6012416834923945	0	0	2.1800926947693666	2.145017938066358	DDB1
Oxidative phosphorylation	2/133	0.3799989556459923	0.6012416834923945	0	0	1.5322480137093004	1.4825829134193798	ATP5MC2;LHPP
Endocrine and other factor-regulated calcium reabsorption	1/48	0.3800595097723944	0.6012416834923945	0	0	2.133599740792742	2.064102922116796	PLCB3
Intestinal immune network for IgA production	1/48	0.3800595097723944	0.6012416834923945	0	0	2.133599740792742	2.064102922116796	TGFB1
Valine, leucine and isoleucine degradation	1/48	0.3800595097723944	0.6012416834923945	0	0	2.133599740792742	2.064102922116796	BCKDHA
Malaria	1/49	0.3862116748146341	0.6060069369042632	0	0	2.0890439932318103	1.9874531142481775	TGFB1
N-Glycan biosynthesis	1/50	0.39230309216925463	0.6083730673893676	0	0	2.0463068476121413	1.914771355908193	B4GALT3
Estrogen signaling pathway	2/137	0.3940240073765334	0.6083730673893676	0	0	1.4865457294028723	1.384484612020455	PLCB3;PIK3CD
Human papillomavirus infection	4/330	0.41312688731156183	0.6311693203414449	0	0	1.2318006451204857	1.0889123861962573	TBP;TRAF3;PIK3CD;FADD
Fanconi anemia pathway	1/54	0.4160731339213949	0.6311693203414449	0	0	1.891485489895604	1.6586327150113274	ATRIP
Pathogenic Escherichia coli infection	1/55	0.42186964934739063	0.6311693203414449	0	0	1.8563639781913894	1.6021514538791723	ARHGEF2
Regulation of lipolysis in adipocytes	1/55	0.42186964934739063	0.6311693203414449	0	0	1.8563639781913894	1.6021514538791723	PIK3CD
Gastric cancer	2/149	0.43519273603545267	0.6460938311910951	0	0	1.364362071359156	1.1351032298161474	TGFB1;PIK3CD
VEGF signaling pathway	1/59	0.4444887784531854	0.6548575132936243	0	0	1.7279887974794328	1.4011059682473626	PIK3CD
Long-term depression	1/60	0.45000459991217345	0.6579612710837082	0	0	1.6986148154521208	1.356339639850197	PLCB3
Cushing syndrome	2/155	0.45521163575878426	0.66057026843192	0	0	1.3104575163398693	1.0313206754549795	PLCB3;ORAI1
Cellular senescence	2/160	0.4715815449053691	0.6734531352175099	0	0	1.268664427796435	0.9536084193764667	TGFB1;PIK3CD
Central carbon metabolism in cancer	1/65	0.47677692695547874	0.6734531352175099	0	0	1.565513959390863	1.159586453002292	PIK3CD
Inflammatory bowel disease (IBD)	1/65	0.47677692695547874	0.6734531352175099	0	0	1.565513959390863	1.159586453002292	TGFB1
JAK-STAT signaling pathway	2/162	0.4780470441699423	0.6734531352175099	0	0	1.2526785714285715	0.9245345749935645	STAT5A;PIK3CD
Aminoacyl-tRNA biosynthesis	1/66	0.48197371337921646	0.6737393440486874	0	0	1.54135103475205	1.1249792565126313	VARS2
RNA transport	2/165	0.48765482885816597	0.6737393440486874	0	0	1.2294353324151746	0.8829158382299673	GEMIN4;PABPC1L
cGMP-PKG signaling pathway	2/166	0.4908329930267238	0.6737393440486874	0	0	1.2218765555002489	0.8695500946942287	PLCB3;ADRA1B
Fc epsilon RI signaling pathway	1/68	0.4922137176728752	0.6737393440486874	0	0	1.4951890294719297	1.059853187664649	PIK3CD
Adipocytokine signaling pathway	1/69	0.4972579405637863	0.6758505811888081	0	0	1.4731263063601074	1.029194379515607	TRAF2
Melanoma	1/72	0.5120934198937148	0.6863474308297705	0	0	1.4106670479731178	0.9440863965597768	PIK3CD
p53 signaling pathway	1/72	0.5120934198937148	0.6863474308297705	0	0	1.4106670479731178	0.9440863965597768	CD82
Bacterial invasion of epithelial cells	1/74	0.5217409250967877	0.6865756724283822	0	0	1.3718795633127043	0.8925230671939328	PIK3CD
Thyroid hormone synthesis	1/74	0.5217409250967877	0.6865756724283822	0	0	1.3718795633127043	0.8925230671939328	PLCB3
Gastric acid secretion	1/75	0.5264932617585523	0.6865756724283822	0	0	1.353272053779668	0.8681466839460674	PLCB3
Glioma	1/75	0.5264932617585523	0.6865756724283822	0	0	1.353272053779668	0.8681466839460674	PIK3CD
Tuberculosis	2/179	0.5310042523333912	0.6878108771835202	0	0	1.1313847572927476	0.716149863001541	TGFB1;FADD
Antigen processing and presentation	1/77	0.5358574369263035	0.6894699021785105	0	0	1.3175260486240983	0.821987544086677	TAP2
RNA degradation	1/79	0.5450373402761145	0.6966371302866895	0	0	1.283613171938045	0.7790260822318089	PABPC1L
Transcriptional misregulation in cancer	2/186	0.5517295429859764	0.7005513276071937	0	0	1.0879547471162379	0.6470037627439718	BCL6;MAX
Chemical carcinogenesis	1/82	0.5584695592402922	0.7044746727671659	0	0	1.2358839380835998	0.7199705732655993	KYAT1
Chemokine signaling pathway	2/190	0.5632814825751873	0.7059306892013711	0	0	1.0645896656534954	0.6110487121854885	PLCB3;PIK3CD
Hypertrophic cardiomyopathy (HCM)	1/85	0.5715071508482795	0.7116185813788255	0	0	1.1915639352187575	0.6666541450436337	TGFB1
Insulin secretion	1/86	0.575767323420109	0.7123275219235964	0	0	1.1774858166616902	0.6500329906392318	PLCB3
Focal adhesion	2/199	0.5884909237828205	0.7194608918682667	0	0	1.0154874132394074	0.5384051051206049	PIK3CD;ELK1
TGF-beta signaling pathway	1/90	0.592390702164663	0.7194608918682667	0	0	1.1243369645810757	0.58869034541816	TGFB1
Dilated cardiomyopathy (DCM)	1/91	0.5964442626887184	0.7194608918682667	0	0	1.1117879300620417	0.574538073155522	TGFB1
mRNA surveillance pathway	1/91	0.5964442626887184	0.7194608918682667	0	0	1.1117879300620417	0.574538073155522	PABPC1L
Th1 and Th2 cell differentiation	1/92	0.6004577130728141	0.719803345484802	0	0	1.0995146984994701	0.5608218310496504	STAT5A
Hematopoietic cell lineage	1/97	0.6199370002177738	0.725872117008283	0	0	1.0419839255499155	0.49821150444544404	CSF1
Prostate cancer	1/97	0.6199370002177738	0.725872117008283	0	0	1.0419839255499155	0.49821150444544404	PIK3CD
cAMP signaling pathway	2/212	0.6229815422098366	0.725872117008283	0	0	0.9519922254616132	0.45051926607565235	ORAI1;PIK3CD
Pancreatic secretion	1/98	0.6237179486831661	0.725872117008283	0	0	1.031189491862473	0.48678023663841374	PLCB3
Choline metabolism in cancer	1/99	0.6274614713313367	0.725872117008283	0	0	1.0206153527400808	0.4756812696365203	PIK3CD
Regulation of actin cytoskeleton	2/214	0.6280862359605351	0.725872117008283	0	0	0.9429149018097805	0.4385287914519938	PIK3CD;ARHGEF1
Melanogenesis	1/101	0.6348377101494855	0.7293076074931589	0	0	1.0001015228426395	0.4544320178688664	PLCB3
C-type lectin receptor signaling pathway	1/104	0.6456304733483079	0.7373176411610854	0	0	0.9708245034744468	0.42476286602560065	PIK3CD
Drug metabolism	1/108	0.6595286584316571	0.7487590063371166	0	0	0.934342236348973	0.38890113167083573	UCKL1
Serotonergic synapse	1/113	0.6761410746001418	0.7579048444342333	0	0	0.8924039158810733	0.3492454266594378	PLCB3
Toxoplasmosis	1/113	0.6761410746001418	0.7579048444342333	0	0	0.8924039158810733	0.3492454266594378	TGFB1
Glutamatergic synapse	1/114	0.6793654823166962	0.7579048444342333	0	0	0.8844616144827276	0.3419293494427533	PLCB3
Cell cycle	1/124	0.7099036646533924	0.7861094265423165	0	0	0.8121414716685238	0.27826078528453674	TGFB1
Oocyte meiosis	1/125	0.7127935214761938	0.7861094265423165	0	0	0.8055510070411004	0.2727301616902763	RPS6KA1
Purine metabolism	1/129	0.7240693180429704	0.7910190934045189	0	0	0.7802189086294417	0.25190783408423406	PDE9A
Dopaminergic synapse	1/131	0.7295409255233386	0.7910190934045189	0	0	0.7681374463100351	0.24222431776128017	PLCB3
Natural killer cell mediated cytotoxicity	1/131	0.7295409255233386	0.7910190934045189	0	0	0.7681374463100351	0.24222431776128017	PIK3CD
Spliceosome	1/134	0.7375465690103099	0.7952317755250827	0	0	0.7506965383000649	0.22853158065790288	EFTUD2
Apelin signaling pathway	1/137	0.7453164035007562	0.7991448104202553	0	0	0.7340250821140639	0.21576406568734	PLCB3
Signaling pathways regulating pluripotency of stem cells	1/139	0.7503687097494234	0.8001169115007664	0	0	0.723313470168469	0.2077288152036726	PIK3CD
Parkinson disease	1/142	0.7577607888371841	0.8035595178328381	0	0	0.7078158188429275	0.19633927825456832	ATP5MC2
Cell adhesion molecules (CAMs)	1/145	0.7649350449493618	0.8052772320723682	0	0	0.6929639029892837	0.185689626912882	CD6
Breast cancer	1/147	0.7696000312564477	0.8052772320723682	0	0	0.6834017105903623	0.17897220526087587	PIK3CD
Retrograde endocannabinoid signaling	1/148	0.7718978649398348	0.8052772320723682	0	0	0.6787181877827273	0.1757222000911549	PLCB3
Ribosome	1/153	0.783049466263092	0.8125190698321331	0	0	0.6562249532460593	0.16048598718493517	MRPL4
Cytokine-cytokine receptor interaction	2/294	0.7908270992613876	0.8147664339889535	0	0	0.6817864131954151	0.1599988538366538	TGFB1;CSF1
Wnt signaling pathway	1/158	0.7936584952845764	0.8147664339889535	0	0	0.6351644088072682	0.14678777597142362	PLCB3
Tight junction	1/170	0.8170610335778601	0.8318174441678019	0	0	0.5897035412849548	0.11914457766405864	ARHGEF2
Influenza A	1/171	0.818887639336178	0.8318174441678019	0	0	0.5862048372648552	0.11712864887599077	PIK3CD
Endocytosis	1/244	0.9130622509783448	0.9226231122451337	0	0	0.4085772179398801	0.03716059554585989	CYTH4
Neuroactive ligand-receptor interaction	1/338	0.9663457912720453	0.9713788422682539	0	0	0.2931961620147916	0.010037144546632635	ADRA1B
Olfactory transduction	1/444	0.9885207811551125	0.9885207811551125	0	0	0.22182626531150096	0.0025611203619810364	SLC24A4
