Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Non-small cell lung cancer	7/66	0.00837264716264284	0.18070963459370798	0	0	3.2745422269776037	15.66143202315816	RXRB;GADD45B;BAD;ERBB2;BAX;PIK3R2;GADD45G
Neurotrophin signaling pathway	10/119	0.00934466205011889	0.18617442084467636	0	0	2.5364196388440896	11.852562157524662	MAPK11;MAPK7;IRAK1;BAD;ABL1;BAX;PIK3R2;ATF4;SH2B1;MAPK13
Fanconi anemia pathway	6/54	0.011456522064137829	0.21194565818654984	0	0	3.4469914040114613	15.405280534581683	TOP3B;SLX4;SLX1B;FANCA;SLX1A;TELO2
Insulin resistance	9/108	0.014001089627440923	0.22228316438063475	0	0	2.511052975801177	10.718731259571436	CRTC2;CREB3L4;NOS3;NR1H2;RPS6KB2;IRS2;PIK3R2;CPT1B;SLC27A5
Thiamine metabolism	3/15	0.014400765145109308	0.22228316438063475	0	0	6.877318116975749	29.163088243424113	ALPP;ALPI;ALPG
Hepatocellular carcinoma	12/168	0.015939817706822075	0.22228316438063475	0	0	2.1276122721209427	8.806048988646928	GADD45B;BAD;FZD7;RPS6KB2;DVL2;FZD9;LRP5;KEAP1;BAX;PIK3R2;SMARCA4;GADD45G
Endometrial cancer	6/58	0.01596783726493349	0.22228316438063475	0	0	3.181176989199912	13.16109784221765	GADD45B;BAD;ERBB2;BAX;PIK3R2;GADD45G
Pancreatic cancer	7/75	0.016306486962285947	0.22228316438063475	0	0	2.839817706135539	11.689235710632044	GADD45B;BAD;ERBB2;RPS6KB2;BAX;PIK3R2;GADD45G
VEGF signaling pathway	6/59	0.017263121772696382	0.22355742695641814	0	0	3.1209925933935234	12.668679273642923	MAPK11;BAD;NOS3;HSPB1;PIK3R2;MAPK13
ABC transporters	5/45	0.020376192272145502	0.2513063713564612	0	0	3.4434907010014304	13.406845735449192	ABCC3;ABCC8;ABCC5;ABCA3;ABCD1
Basal cell carcinoma	6/63	0.02316395417149253	0.2727029150189348	0	0	2.90137234202986	10.924125017812282	GADD45B;FZD7;DVL2;FZD9;BAX;GADD45G
Axon guidance	12/181	0.02676928149940353	0.29519097937130795	0	0	1.9626158634606834	7.105651247037192	UNC5B;SEMA4C;PLXNA2;ABL1;SEMA3G;PLXNB2;PIK3R2;SSH3;RHOD;EPHB4;EPHB3;PAK4
Hepatitis B	11/163	0.029556243829851673	0.29519097937130795	0	0	1.9991645781119465	7.039978615683852	MAPK11;MAVS;IRAK1;IRF3;CREB3L4;BAD;BAX;PIK3R2;HSPG2;ATF4;MAPK13
Riboflavin metabolism	2/8	0.03008870517218528	0.29519097937130795	0	0	9.15954415954416	32.091428572163075	FLAD1;ACP5
ErbB signaling pathway	7/85	0.030136910213896032	0.29519097937130795	0	0	2.4744509436044586	8.665538600606506	BAD;ERBB2;RPS6KB2;EIF4EBP1;ABL1;PIK3R2;PAK4
Salmonella infection	7/86	0.03185174609256134	0.29519097937130795	0	0	2.4430016526524163	8.420203591034298	KLC4;MAPK11;KLC3;PKN3;MYH14;PKN1;MAPK13
RNA transport	11/165	0.03191253831041167	0.29519097937130795	0	0	1.9729952587095445	6.79648783928432	UPF1;NXF1;SEC13;DDX39B;RBM8A;GEMIN4;EIF4EBP1;EIF3G;ACIN1;GEMIN7;EIF4G1
Breast cancer	10/147	0.03523166531259346	0.31465521779178296	0	0	2.015082353436126	6.742082725253872	GADD45B;FZD7;ERBB2;RPS6KB2;DVL2;FZD9;LRP5;BAX;PIK3R2;GADD45G
DNA replication	4/36	0.03678380821858348	0.31539077143216643	0	0	3.44	11.361279484944857	RNASEH2C;RNASEH2A;POLD1;POLD2
Aldosterone-regulated sodium reabsorption	4/37	0.04013477818322919	0.31539077143216643	0	0	3.3355844155844157	10.72561182933596	SLC9A3R2;SCNN1B;PIK3R2;SFN
Thyroid cancer	4/37	0.04013477818322919	0.31539077143216643	0	0	3.3355844155844157	10.72561182933596	RXRB;GADD45B;BAX;GADD45G
p53 signaling pathway	6/72	0.04102343878653097	0.31539077143216643	0	0	2.5045584787705133	7.998587255883701	CD82;GADD45B;TSC2;BAX;SFN;GADD45G
mRNA surveillance pathway	7/91	0.04140264953163575	0.31539077143216643	0	0	2.296987087517934	7.314549574407213	UPF1;NXF1;CPSF7;DDX39B;RBM8A;PPP2R5B;ACIN1
FoxO signaling pathway	9/132	0.043791815488285375	0.32405943461331177	0	0	2.0185646604667484	6.314692662285441	PLK3;MAPK11;GADD45B;BCL6;IRS2;PIK3R2;FBXO32;GADD45G;MAPK13
Spliceosome	9/134	0.047404208141487846	0.34104694190681534	0	0	1.9860604316546762	6.055586188673547	SF3B4;SART1;LSM7;SF3A2;DDX39B;RBM8A;U2AF2;DHX16;ACIN1
Chronic myeloid leukemia	6/76	0.05114853556350203	0.3450292566459111	0	0	2.3609496520671307	7.019153880594744	GADD45B;BAD;ABL1;BAX;PIK3R2;GADD45G
Pertussis	6/76	0.05114853556350203	0.3450292566459111	0	0	2.3609496520671307	7.019153880594744	MAPK11;IRF3;SFTPA2;IRAK1;SFTPA1;MAPK13
Glycerophospholipid metabolism	7/97	0.05509805585979986	0.3450292566459111	0	0	2.1431850789096125	6.212323813044718	PGS1;PNPLA7;GPAT4;TAZ;PLPP2;LPIN3;PLD2
Prostate cancer	7/97	0.05509805585979986	0.3450292566459111	0	0	2.1431850789096125	6.212323813044718	CREB3L4;BAD;ERBB2;TMPRSS2;PLAT;PIK3R2;ATF4
Human cytomegalovirus infection	13/225	0.05562535200569939	0.3450292566459111	0	0	1.6935532315757857	4.892872094391194	TSC2;PIK3R2;ADCY6;TAPBP;MAPK13;MAPK11;IRF3;GNG5;CREB3L4;RPS6KB2;EIF4EBP1;BAX;ATF4
Cellular senescence	10/160	0.0567883070217206	0.3450292566459111	0	0	1.839193083573487	5.275587120484885	MAPK11;GADD45B;LIN37;EIF4EBP1;TSC2;PIK3R2;SQSTM1;GADD45G;RAD9A;MAPK13
Fluid shear stress and atherosclerosis	9/139	0.057282849558973656	0.3450292566459111	0	0	1.909175428887659	5.459772087944059	MAPK11;MAPK7;NOS3;KEAP1;PLAT;PIK3R2;SQSTM1;ACVR2B;MAPK13
Folate biosynthesis	3/26	0.0619622076880972	0.36473208616402675	0	0	3.5861192085840106	9.973824597249644	ALPP;ALPI;ALPG
Protein processing in endoplasmic reticulum	10/165	0.06697797370644124	0.38549544866596175	0	0	1.7793994608162127	4.810413313935702	SEC13;SSR4;DERL3;LMAN2;EDEM2;DNAJB12;SYVN1;BAX;UBXN6;ATF4
Peroxisome	6/83	0.07224413201447538	0.39871707941290374	0	0	2.145536412012057	5.637834983340603	PEX16;PEX6;PXMP4;PEX10;PEX11G;ABCD1
Human immunodeficiency virus 1 infection	12/212	0.072354064603886	0.39871707941290374	0	0	1.655722543352601	4.348231468558433	MAPK11;IRAK1;AP1G2;IRF3;GNG5;BAD;RPS6KB2;BAX;PIK3R2;PAK4;TAPBP;MAPK13
PI3K-Akt signaling pathway	18/354	0.07679809185885257	0.414389703988392	0	0	1.4806330695543524	3.800156538191363	CRTC2;PKN3;ITGB4;BAD;LAMB2;NOS3;PPP2R5B;TSC2;PIK3R2;GNG5;CREB3L4;CDC37;ERBB2;RPS6KB2;EIF4EBP1;MTCP1;PKN1;ATF4
Colorectal cancer	6/86	0.08260477751722764	0.4366252525910604	0	0	2.064756446991404	5.148857881176595	GADD45B;BAD;RPS6KB2;BAX;PIK3R2;GADD45G
Relaxin signaling pathway	8/130	0.08856202000860836	0.45875126364459123	0	0	1.8064820048991896	4.379006644545265	MAPK11;GNG5;CREB3L4;NOS3;PIK3R2;ADCY6;ATF4;MAPK13
Circadian rhythm	3/31	0.09436281554552237	0.4635342979971715	0	0	2.9449765640921135	6.951935786394797	PER2;PER1;RORC
Cushing syndrome	9/155	0.0973189118715317	0.4635342979971715	0	0	1.6985315856903518	3.9571742457333494	CREB3L4;FZD7;DVL2;FZD9;WDR5;ORAI1;ADCY6;MEN1;ATF4
Epstein-Barr virus infection	11/201	0.09901380473430552	0.4635342979971715	0	0	1.596157059314954	3.691106809942635	NCOR2;MAPK11;MAVS;GADD45B;IRAK1;IRF3;BAX;PIK3R2;GADD45G;TAPBP;MAPK13
RIG-I-like receptor signaling pathway	5/70	0.10008069666988835	0.4635342979971715	0	0	2.1163200176075714	4.871299813467996	MAPK11;MAVS;TKFC;IRF3;MAPK13
Leukocyte transendothelial migration	7/112	0.10042120701991071	0.4635342979971715	0	0	1.83558106169297	4.218866230782067	MAPK11;CLDN4;PIK3R2;ACTN4;RAPGEF3;SIPA1;MAPK13
Amyotrophic lateral sclerosis (ALS)	4/51	0.10418807883977865	0.4635342979971715	0	0	2.340303951367781	5.292732100316357	MAPK11;BAD;BAX;MAPK13
Fructose and mannose metabolism	3/33	0.10891310140778854	0.4635342979971715	0	0	2.7483594864479315	6.09367625637023	GMPPB;TKFC;GMPPA
Bile secretion	5/72	0.10948440129429078	0.4635342979971715	0	0	2.0529327610872676	4.541032236212249	ABCC3;EPHX1;SLC27A5;ADCY6;AQP1
Melanoma	5/72	0.10948440129429078	0.4635342979971715	0	0	2.0529327610872676	4.541032236212249	GADD45B;BAD;BAX;PIK3R2;GADD45G
GnRH signaling pathway	6/93	0.10978779771954716	0.4635342979971715	0	0	1.897934986661397	4.192929147502529	MAPK11;MAPK7;ADCY6;ATF4;PLD2;MAPK13
Small cell lung cancer	6/93	0.10978779771954716	0.4635342979971715	0	0	1.897934986661397	4.192929147502529	RXRB;GADD45B;LAMB2;BAX;PIK3R2;GADD45G
Insulin signaling pathway	8/137	0.11096187828503719	0.4635342979971715	0	0	1.7078321304464048	3.7547860542832954	BAD;FASN;MKNK2;RPS6KB2;EIF4EBP1;TSC2;IRS2;PIK3R2
Signaling pathways regulating pluripotency of stem cells	8/139	0.1178804629590259	0.4846196810537731	0	0	1.6815828726857944	3.595365760561536	MAPK11;FZD7;DVL2;FZD9;PCGF1;PIK3R2;ACVR2B;MAPK13
Sphingolipid signaling pathway	7/119	0.1269121326380139	0.5135975367694625	0	0	1.7202295552367288	3.5510015794259284	MAPK11;NOS3;PPP2R5B;BAX;PIK3R2;PLD2;MAPK13
Apoptosis	8/143	0.13238871989773218	0.5275181300540406	0	0	1.6314176245210728	3.298747378075473	PARP3;GADD45B;BAD;LMNA;BAX;PIK3R2;ATF4;GADD45G
Choline metabolism in cancer	6/99	0.13627862498749616	0.5291222736484248	0	0	1.774932988261392	3.5375368941414735	RPS6KB2;EIF4EBP1;TSC2;PIK3R2;PLPP2;PLD2
Adrenergic signaling in cardiomyocytes	8/145	0.1399702795628813	0.5291222736484248	0	0	1.6074335095226109	3.1607369652523634	MAPK11;CREB3L4;TNNC1;PPP2R5B;RAPGEF3;ADCY6;ATF4;MAPK13
Pyrimidine metabolism	4/57	0.14049560077854079	0.5291222736484248	0	0	2.0747169811320756	4.071796189492231	CANT1;CAD;NME3;UPP1
HIF-1 signaling pathway	6/100	0.14096307676347997	0.5291222736484248	0	0	1.7559592757422422	3.440376011629905	NOS3;MKNK2;ERBB2;RPS6KB2;EIF4EBP1;PIK3R2
Platelet activation	7/124	0.14777889210531006	0.5449049682621377	0	0	1.6462862818673436	3.1477620854962884	MAPK11;NOS3;ORAI1;PIK3R2;TLN1;ADCY6;MAPK13
Influenza A	9/171	0.15013195230644227	0.5449049682621377	0	0	1.5294964028776978	2.900293313636279	NXF1;MAPK11;MAVS;DDX39B;IRF3;TMPRSS2;PIK3R2;PML;MAPK13
Phospholipase D signaling pathway	8/148	0.15173873730304102	0.5449049682621377	0	0	1.5727422003284073	2.965554940197359	CYTH2;TSC2;PIK3R2;PLPP2;RAPGEF3;ADCY6;PLD2;DNM2
Lysine degradation	4/59	0.15358325360284192	0.5449049682621377	0	0	1.999064935064935	3.745273124635972	DOT1L;KMT2B;PLOD3;PLOD1
Toll-like receptor signaling pathway	6/104	0.16042289666333587	0.5614801383216755	0	0	1.6839366118940413	3.081506072890121	MAPK11;IRAK1;IRF3;PIK3R2;IRF5;MAPK13
Glycerolipid metabolism	4/61	0.16710879942078924	0.5717337884005335	0	0	1.9287218045112782	3.4506958247864947	TKFC;GPAT4;PLPP2;LPIN3
Arginine biosynthesis	2/21	0.16776744370054264	0.5717337884005335	0	0	2.890538311590943	5.160121130499513	NOS3;ASL
Parathyroid hormone synthesis, secretion and action	6/106	0.17056576495351244	0.5737212093890873	0	0	1.6500859598853868	2.918398690008399	RXRB;CREB3L4;LRP5;ADCY6;ATF4;PLD2
Homologous recombination	3/41	0.17437442805869433	0.579012523938485	0	0	2.168856520759817	3.7880172376739885	TOP3B;POLD1;POLD2
Other types of O-glycan biosynthesis	2/22	0.18047823722887357	0.5882769901553986	0	0	2.745868945868946	4.701326000083528	B4GALT3;PLOD3
Human papillomavirus infection	15/330	0.18905640800516268	0.5882769901553986	0	0	1.3118391042919344	2.1851433220913226	ITGB4;BAD;LAMB2;FZD7;FZD9;PPP2R5B;TSC2;PIK3R2;TCIRG1;IRF3;CREB3L4;RPS6KB2;EIF4EBP1;DVL2;BAX
Thermogenesis	11/231	0.19274029642095464	0.5882769901553986	0	0	1.3763347763347764	2.2660135558693346	MAPK11;CREB3L4;NDUFA3;COX17;AKT1S1;RPS6KB2;TSC2;CPT1B;ADCY6;SMARCA4;MAPK13
Mannose type O-glycan biosynthesis	2/23	0.1933263985503712	0.5882769901553986	0	0	2.614977614977615	4.297389712253562	B4GALT3;LARGE2
Mismatch repair	2/23	0.1933263985503712	0.5882769901553986	0	0	2.614977614977615	4.297389712253562	POLD1;POLD2
Proximal tubule bicarbonate reclamation	2/23	0.1933263985503712	0.5882769901553986	0	0	2.614977614977615	4.297389712253562	CA4;AQP1
Cortisol synthesis and secretion	4/65	0.19533521680835628	0.5882769901553986	0	0	1.8018735362997658	2.9425282005872617	CREB3L4;ORAI1;ADCY6;ATF4
Mitophagy	4/65	0.19533521680835628	0.5882769901553986	0	0	1.8018735362997658	2.9425282005872617	TFEB;ULK1;SQSTM1;ATF4
Vasopressin-regulated water reabsorption	3/44	0.20124638927714023	0.5959806928553221	0	0	2.009846560662468	3.222236863863561	CREB3L4;STX4;ADCY6
Cholinergic synapse	6/112	0.20249537054543762	0.5959806928553221	0	0	1.5561983024274206	2.485308220099066	GNG5;CREB3L4;CHRNA7;PIK3R2;ADCY6;ATF4
Protein digestion and absorption	5/90	0.21068390534186357	0.6131138368937378	0	0	1.6166792897416478	2.517810421240693	COL18A1;COL27A1;COL13A1;COL7A1;SLC3A2
Fc gamma R-mediated phagocytosis	5/91	0.21702599354636187	0.6243321987790863	0	0	1.5977975180490402	2.4410162190061344	RPS6KB2;PIK3R2;PLPP2;DNM2;PLD2
Type II diabetes mellitus	3/46	0.21966660744143318	0.6243321987790863	0	0	1.9161662740934877	2.9042264964742706	ABCC8;IRS2;PIK3R2
Renal cell carcinoma	4/69	0.2248934547524365	0.6243321987790863	0	0	1.6906373626373625	2.5226482314563814	FLCN;BAD;PIK3R2;PAK4
Ether lipid metabolism	3/47	0.2290021578533328	0.6243321987790863	0	0	1.8725197769420308	2.7601388155504067	PLPP2;PAFAH2;PLD2
Nucleotide excision repair	3/47	0.2290021578533328	0.6243321987790863	0	0	1.8725197769420308	2.7601388155504067	POLD1;POLD2;GTF2H4
Sphingolipid metabolism	3/47	0.2290021578533328	0.6243321987790863	0	0	1.8725197769420308	2.7601388155504067	ARSA;NEU1;PLPP2
Amino sugar and nucleotide sugar metabolism	3/48	0.23841006312308477	0.6327277619250126	0	0	1.8308131241084165	2.6249523618486084	GMPPB;GMPPA;GALK1
Notch signaling pathway	3/48	0.23841006312308477	0.6327277619250126	0	0	1.8308131241084165	2.6249523618486084	NCOR2;DVL2;DTX2
MAPK signaling pathway	13/295	0.2419256453468376	0.6327277619250126	0	0	1.2684977060689102	1.8001566176996449	MAP4K2;GADD45B;HSPB1;ECSIT;GADD45G;MAPK13;MAPK11;MAPK7;IRAK1;TAOK2;MKNK2;ERBB2;ATF4
Pathways in cancer	22/530	0.24243319523747875	0.6327277619250126	0	0	1.1930403860807721	1.690572932757236	JUP;GADD45B;BAD;LAMB2;FZD7;ZBTB16;DAPK3;FZD9;LRP5;KEAP1;PIK3R2;ADCY6;PML;GADD45G;RXRB;GNG5;ERBB2;RPS6KB2;RARA;ABL1;DVL2;BAX
Human T-cell leukemia virus 1 infection	10/219	0.24429643317568053	0.6327277619250126	0	0	1.315927360975139	1.8546323622512804	CRTC2;CREB3L4;CRTC1;TSPO;BAX;PIK3R2;TLN1;ADCY6;ATF4;ANAPC11
Cholesterol metabolism	3/50	0.257410222612033	0.6600915609556094	0	0	1.7527240719944153	2.3785942672654192	STARD3;NPC1;TSPO
Progesterone-mediated oocyte maturation	5/99	0.26964823412483274	0.6739976713702813	0	0	1.4612059781450704	1.9151106283276536	MAPK11;PIK3R2;ADCY6;ANAPC11;MAPK13
Glioma	4/75	0.2711100243875151	0.6739976713702813	0	0	1.5472837022132797	2.0195619521465957	GADD45B;BAX;PIK3R2;GADD45G
AGE-RAGE signaling pathway in diabetic complications	5/100	0.2764211368452816	0.6739976713702813	0	0	1.445749567050674	1.8589877581985643	MAPK11;NOS3;BAX;PIK3R2;MAPK13
Proteoglycans in cancer	9/201	0.27789666560005377	0.6739976713702813	0	0	1.2884892086330935	1.6499180863965388	MAPK11;FZD7;ERBB2;RPS6KB2;FZD9;HSPB2;PIK3R2;HSPG2;MAPK13
Viral carcinogenesis	9/201	0.27789666560005377	0.6739976713702813	0	0	1.2884892086330935	1.6499180863965388	IRF3;CREB3L4;BAD;BAX;PIK3R2;ACTN4;GTF2H4;ATF4;HDAC7
Melanogenesis	5/101	0.28322842885136973	0.6739976713702813	0	0	1.4306151645207439	1.8047232300980889	CREB3L4;FZD7;DVL2;FZD9;ADCY6
Ribosome biogenesis in eukaryotes	5/101	0.28322842885136973	0.6739976713702813	0	0	1.4306151645207439	1.8047232300980889	NXF1;REXO1;EIF6;NOB1;TCOF1
Pentose phosphate pathway	2/30	0.2851716278046432	0.6739976713702813	0	0	1.9605209605209606	2.459795221648665	TALDO1;PGLS
Glycosaminoglycan biosynthesis	3/53	0.28625383726150944	0.6739976713702813	0	0	1.6473038516405136	2.060573378088021	B4GALT3;B3GNT7;CHST12
Osteoclast differentiation	6/127	0.2900585910532106	0.6768033791241581	0	0	1.3622155390845154	1.6859764915192212	MAPK11;ACP5;PIK3R2;SQSTM1;FOSL2;MAPK13
Glucagon signaling pathway	5/103	0.2969355616520748	0.6837848817880273	0	0	1.401272955534145	1.7014818526861166	CRTC2;PPP4C;CREB3L4;CPT1B;ATF4
Galactose metabolism	2/31	0.2983308557607996	0.6837848817880273	0	0	1.8928185479909618	2.2894627520850728	GAA;GALK1
C-type lectin receptor signaling pathway	5/104	0.3038301400029753	0.6883213093185484	0	0	1.3870464299648848	1.6523696643162873	PLK3;MAPK11;PIK3R2;CCL17;MAPK13
Regulation of lipolysis in adipocytes	3/55	0.3056252917823671	0.6883213093185484	0	0	1.5837814111708548	1.8774073008428185	IRS2;PIK3R2;ADCY6
Dopaminergic synapse	6/131	0.3146933237430208	0.7026342314607102	0	0	1.318349570200573	1.5242186750927087	MAPK11;GNG5;CREB3L4;PPP2R5B;ATF4;MAPK13
Th17 cell differentiation	5/107	0.3246468213782715	0.7112285065762991	0	0	1.346040562147606	1.51431904139965	RXRB;MAPK11;RORC;RARA;MAPK13
Taurine and hypotaurine metabolism	1/11	0.32583378240706373	0.7112285065762991	0	0	2.7433854907539117	3.076344419964086	GGT1
ECM-receptor interaction	4/82	0.326780665183705	0.7112285065762991	0	0	1.4079120879120879	1.5747019165015201	ITGB4;LAMB2;AGRN;HSPG2
cAMP signaling pathway	9/212	0.33110073405988405	0.7146257510125831	0	0	1.217967891696495	1.3462596376351426	CREB3L4;BAD;ORAI1;ARAP3;PIK3R2;SSTR1;RAPGEF3;ADCY6;PLD2
SNARE interactions in vesicular transport	2/34	0.33751915741355715	0.722458361736457	0	0	1.7150997150997151	1.8628264118499775	STX4;VAMP5
TNF signaling pathway	5/110	0.3456097548552204	0.7297510599852481	0	0	1.3073778867770285	1.3890171206145248	MAPK11;CREB3L4;PIK3R2;ATF4;MAPK13
Alanine, aspartate and glutamate metabolism	2/35	0.3504436783316348	0.7297510599852481	0	0	1.6630406630406631	1.7437900596302274	CAD;ASL
Estrogen signaling pathway	6/137	0.35219645752183787	0.7297510599852481	0	0	1.2575734377392331	1.3123610595892197	CREB3L4;NOS3;RARA;PIK3R2;ADCY6;ATF4
Ubiquitin mediated proteolysis	6/137	0.35219645752183787	0.7297510599852481	0	0	1.2575734377392331	1.3123610595892197	CUL7;MGRN1;SYVN1;KEAP1;PML;ANAPC11
Measles	6/138	0.3584882059840615	0.7320174389998787	0	0	1.2479812451159156	1.2802534382319402	MAVS;IRAK1;IRF3;BAD;BAX;PIK3R2
Insulin secretion	4/86	0.35894291410418766	0.7320174389998787	0	0	1.3389547038327527	1.371882166475207	CREB3L4;ABCC8;ADCY6;ATF4
Toxoplasmosis	5/113	0.36665268101878934	0.7418987842489565	0	0	1.2708631378159274	1.2751081412933998	MAPK11;IRAK1;BAD;LAMB2;MAPK13
Fatty acid biosynthesis	1/13	0.372486035022724	0.7421067928529654	0	0	2.2859174964438123	2.2574709258913632	FASN
Non-homologous end-joining	1/13	0.372486035022724	0.7421067928529654	0	0	2.2859174964438123	2.2574709258913632	POLM
Cytosolic DNA-sensing pathway	3/63	0.38310595036018513	0.7574384820098317	0	0	1.3720399429386592	1.3163950729015994	MAVS;IRF3;POLR2E
Thyroid hormone signaling pathway	5/116	0.38771219240894467	0.7579020177021754	0	0	1.2363221590689402	1.1714053387590784	RXRB;BAD;TSC2;PIK3R2;MED16
Dilated cardiomyopathy (DCM)	4/91	0.3990732211604499	0.7579020177021754	0	0	1.2616748768472907	1.1589876219684627	ITGB4;TNNC1;LMNA;ADCY6
Focal adhesion	8/199	0.4019726771293274	0.7579020177021754	0	0	1.1497261840284045	1.0478272860352662	ITGB4;BAD;LAMB2;ERBB2;PIK3R2;ACTN4;TLN1;PAK4
Central carbon metabolism in cancer	3/65	0.40224393646650747	0.7579020177021754	0	0	1.3276425383093278	1.2090795021939633	ERBB2;PIK3R2;SLC16A3
Shigellosis	3/65	0.40224393646650747	0.7579020177021754	0	0	1.3276425383093278	1.2090795021939633	MAPK11;ABL1;MAPK13
IL-17 signaling pathway	4/93	0.4150200057351228	0.7579020177021754	0	0	1.2331942215088283	1.0845062101873995	MAPK11;MAPK7;CCL17;MAPK13
Bladder cancer	2/41	0.4258323286191768	0.7579020177021754	0	0	1.4067499452114838	1.2009559400352159	ERBB2;DAPK3
Epithelial cell signaling in Helicobacter pylori infection	3/68	0.43061572965239675	0.7579020177021754	0	0	1.2661692088225611	1.0667971480813119	MAPK11;TCIRG1;MAPK13
Fc epsilon RI signaling pathway	3/68	0.43061572965239675	0.7579020177021754	0	0	1.2661692088225611	1.0667971480813119	MAPK11;PIK3R2;MAPK13
Amoebiasis	4/96	0.43875422980753404	0.7579020177021754	0	0	1.1927950310559006	0.9826434686805333	LAMB2;HSPB1;PIK3R2;ACTN4
Rap1 signaling pathway	8/206	0.4394854375559786	0.7579020177021754	0	0	1.1086729362591432	0.9114962267604813	MAPK11;ARAP3;PIK3R2;TLN1;RAPGEF3;ADCY6;SIPA1;MAPK13
Adipocytokine signaling pathway	3/69	0.4399667388127623	0.7579020177021754	0	0	1.246919984437816	1.0237913199532485	RXRB;IRS2;CPT1B
Renin secretion	3/69	0.4399667388127623	0.7579020177021754	0	0	1.246919984437816	1.0237913199532485	ORAI1;ADCY6;AQP1
Tuberculosis	7/179	0.44293705484028606	0.7579020177021754	0	0	1.1166460912215141	0.9093157398095385	PLK3;MAPK11;IRAK1;BAD;BAX;TCIRG1;MAPK13
Cell cycle	5/124	0.4435048383851082	0.7579020177021754	0	0	1.1527271852947187	0.9372208815476044	GADD45B;ABL1;SFN;ANAPC11;GADD45G
Circadian entrainment	4/97	0.4466053203970379	0.7579020177021754	0	0	1.1799078341013824	0.9511001382181244	PER2;PER1;GNG5;ADCY6
Prolactin signaling pathway	3/70	0.4492581774853405	0.7579020177021754	0	0	1.2282453637660484	0.9827898022452592	MAPK11;PIK3R2;MAPK13
Aldosterone synthesis and secretion	4/98	0.45442203766912237	0.7579020177021754	0	0	1.1672948328267476	0.9206791862330697	CREB3L4;ORAI1;ADCY6;ATF4
Nitrogen metabolism	1/17	0.4563408419113313	0.7579020177021754	0	0	1.7140825035561877	1.3447239295249043	CA4
Primary bile acid biosynthesis	1/17	0.4563408419113313	0.7579020177021754	0	0	1.7140825035561877	1.3447239295249043	SLC27A5
Fatty acid degradation	2/44	0.4617956025644376	0.7579020177021754	0	0	1.306064306064306	1.0091082582427207	ACADVL;CPT1B
Hepatitis C	6/155	0.4652110864090241	0.7579020177021754	0	0	1.1046133728197534	0.8453208781077506	CLDN4;MAVS;IRF3;BAD;BAX;PIK3R2
