Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
VEGF signaling pathway	1/59	0.0794442623905929	0.18317392268930435	0	0	12.71647509578544	32.20701145480839	KRAS
Basal cell carcinoma	1/63	0.08460412524523665	0.18317392268930435	0	0	11.893667861409797	29.37465085617291	GSK3B
Central carbon metabolism in cancer	1/65	0.08717358724879472	0.18317392268930435	0	0	11.520833333333334	28.10915005286859	KRAS
Mitophagy	1/65	0.08717358724879472	0.18317392268930435	0	0	11.520833333333334	28.10915005286859	KRAS
Acute myeloid leukemia	1/66	0.08845570883663759	0.18317392268930435	0	0	11.343019943019943	27.509696745751697	KRAS
Non-small cell lung cancer	1/66	0.08845570883663759	0.18317392268930435	0	0	11.343019943019943	27.509696745751697	KRAS
Long-term potentiation	1/67	0.08973609386120772	0.18317392268930435	0	0	11.170594837261504	26.93098833106541	KRAS
Fc epsilon RI signaling pathway	1/68	0.09101474458249931	0.18317392268930435	0	0	11.003316749585407	26.372020695020453	KRAS
Renal cell carcinoma	1/69	0.09229166323184414	0.18317392268930435	0	0	10.840958605664488	25.83185203747669	KRAS
Bile secretion	1/72	0.09611204949309513	0.18317392268930435	0	0	10.38132498695879	24.315560720102795	SLCO1B1
p53 signaling pathway	1/72	0.09611204949309513	0.18317392268930435	0	0	10.38132498695879	24.315560720102795	GORAB
Melanoma	1/72	0.09611204949309513	0.18317392268930435	0	0	10.38132498695879	24.315560720102795	KRAS
Glioma	1/75	0.09991692846204742	0.18317392268930435	0	0	9.95895895895896	22.939626939193147	KRAS
Pancreatic cancer	1/75	0.09991692846204742	0.18317392268930435	0	0	9.95895895895896	22.939626939193147	KRAS
Chronic myeloid leukemia	1/76	0.10118178586647288	0.18317392268930435	0	0	9.82567901234568	22.509024314139115	KRAS
Salmonella infection	1/86	0.11373645491494558	0.20241233501812347	0	0	8.665359477124182	18.837376322734553	DYNC1I2
Gap junction	1/88	0.116227015961519	0.20339727793265827	0	0	8.465304384844615	18.219112464159224	KRAS
TGF-beta signaling pathway	1/90	0.11871082742007466	0.20403987929206702	0	0	8.274240532667498	17.632942455021407	PPP2CB
GnRH signaling pathway	1/93	0.1224239275752402	0.20403987929206702	0	0	8.003220611916264	16.808887670172577	KRAS
IL-17 signaling pathway	1/93	0.1224239275752402	0.20403987929206702	0	0	8.003220611916264	16.808887670172577	GSK3B
Choline metabolism in cancer	1/99	0.12980492369995256	0.20845563358274088	0	0	7.510959939531368	15.335296224041254	KRAS
Progesterone-mediated oocyte maturation	1/99	0.12980492369995256	0.20845563358274088	0	0	7.510959939531368	15.335296224041254	KRAS
AGE-RAGE signaling pathway in diabetic complications	1/100	0.1310292553948657	0.20845563358274088	0	0	7.434717545828657	15.109834134055738	KRAS
Longevity regulating pathway	1/102	0.13347293752000114	0.20917400656119584	0	0	7.286762009534287	14.674493305715684	KRAS
C-type lectin receptor signaling pathway	1/104	0.1359099924104689	0.2098610176926358	0	0	7.144552319309601	14.258829118460973	KRAS
Insulin resistance	1/108	0.1407642896836536	0.21420652777947288	0	0	6.876081689165801	13.481716715211533	GSK3B
Cholinergic synapse	1/112	0.14559228516031275	0.21709147887206168	0	0	6.6269602936269605	12.769788872193134	KRAS
Serotonergic synapse	1/113	0.14679519047539408	0.21709147887206168	0	0	6.567460317460317	12.60109727041828	KRAS
Cell cycle	1/124	0.15991982977917438	0.22580450138275854	0	0	5.976814212586571	10.955994454509144	GSK3B
Oocyte meiosis	1/125	0.16110327770104044	0.22580450138275854	0	0	5.92831541218638	10.823382616266583	PPP2CB
Purine metabolism	1/129	0.16582101340635239	0.22580450138275854	0	0	5.741898148148148	10.317308470200366	PAICS
Relaxin signaling pathway	1/130	0.16699644383864717	0.22580450138275854	0	0	5.69710020097617	10.196571728373659	KRAS
Natural killer cell mediated cytotoxicity	1/131	0.16817027705325713	0.22580450138275854	0	0	5.652991452991453	10.078030260645932	KRAS
Pathways in cancer	2/530	0.16919531580817543	0.22580450138275854	0	0	2.832750582750583	5.032952256358415	GSK3B;KRAS
FoxO signaling pathway	1/132	0.16934251514592472	0.22580450138275854	0	0	5.609556121006503	9.961628694645684	KRAS
Apelin signaling pathway	1/137	0.1751798518463186	0.22580450138275854	0	0	5.401960784313726	9.409902955799433	KRAS
Ubiquitin mediated proteolysis	1/137	0.1751798518463186	0.22580450138275854	0	0	5.401960784313726	9.409902955799433	UBE2E1
Estrogen signaling pathway	1/137	0.1751798518463186	0.22580450138275854	0	0	5.401960784313726	9.409902955799433	KRAS
Measles	1/138	0.17634256298463047	0.22580450138275854	0	0	5.362260070289268	9.305273582235055	GSK3B
Apoptosis	1/143	0.18213245151996546	0.2304085230071852	0	0	5.172143974960877	8.8082703267003	KRAS
Phospholipase D signaling pathway	1/148	0.18788308385755498	0.23350582151934396	0	0	4.9949609473419	8.351252049375448	KRAS
Non-alcoholic fatty liver disease (NAFLD)	1/149	0.18902852218232605	0.23350582151934396	0	0	4.960960960960961	8.264253350776073	GSK3B
Phagosome	1/152	0.1924554976147864	0.23364879559381427	0	0	4.861662987490802	8.011487440375378	DYNC1I2
Oxytocin signaling pathway	1/153	0.1935947163491604	0.23364879559381427	0	0	4.82943469785575	7.929875733587353	KRAS
Cushing syndrome	1/155	0.19586850651757362	0.2337067407311958	0	0	4.766233766233766	7.770446817061417	GSK3B
Wnt signaling pathway	1/158	0.19926760376197492	0.23509099320232996	0	0	4.674451521585279	7.5403886713943	GSK3B
Cellular senescence	1/160	0.20152596685568627	0.23511362799830066	0	0	4.615187514558584	7.392778298725765	KRAS
Hepatitis B	1/163	0.20490199919406868	0.23642538368546384	0	0	4.529035208047554	7.179532894028598	KRAS
Alzheimer disease	1/171	0.2138375959836891	0.24142954385255222	0	0	4.314161220043573	6.654759558573408	GSK3B
Influenza A	1/171	0.2138375959836891	0.24142954385255222	0	0	4.314161220043573	6.654759558573408	GSK3B
Alcoholism	1/180	0.22377439827538334	0.24996076403101328	0	0	4.095385888681978	6.131271365356972	KRAS
Focal adhesion	1/199	0.24435591723051606	0.2668207221826828	0	0	3.69884025439581	5.212144693924965	GSK3B
Viral carcinogenesis	1/201	0.2464915243020975	0.2668207221826828	0	0	3.6614814814814816	5.127639980813189	KRAS
Proteoglycans in cancer	1/201	0.2464915243020975	0.2668207221826828	0	0	3.6614814814814816	5.127639980813189	KRAS
Rap1 signaling pathway	1/206	0.2518051098218283	0.26979118909481603	0	0	3.5712737127371272	4.925143092975882	KRAS
Human immunodeficiency virus 1 infection	1/212	0.2581337269097328	0.2732433600697545	0	0	3.468667719852554	4.69753867220848	KRAS
Regulation of actin cytoskeleton	1/214	0.2602317714950043	0.2732433600697545	0	0	3.4357503042949054	4.6251473333363	KRAS
Human T-cell leukemia virus 1 infection	1/219	0.26545188171362755	0.27596482752406826	0	0	3.3560992184845397	4.451267191325523	KRAS
Thermogenesis	1/231	0.27783563232100467	0.2842732024349764	0	0	3.1790660225442835	4.071511209892842	KRAS
Ras signaling pathway	1/232	0.2788584747695483	0.2842732024349764	0	0	3.165143498476832	4.042049305092431	KRAS
MAPK signaling pathway	1/295	0.34055621469356306	0.34383079368100117	0	0	2.4789619551524313	2.6702760236948313	KRAS
MicroRNAs in cancer	1/299	0.34429668201189245	0.34429668201189245	0	0	2.4451901565995526	2.6071877837456996	KRAS
