Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
B cell receptor signaling pathway	1/71	0.3171901459420012	0.6248786067996294	0	0	2.671563342318059	3.0676329079239486	DAPP1
Adherens junction	1/72	0.32085618725990883	0.6248786067996294	0	0	2.6338028169014085	2.9940076715264294	SMAD2
Bile secretion	1/72	0.32085618725990883	0.6248786067996294	0	0	2.6338028169014085	2.9940076715264294	ATP1B3
Thyroid hormone synthesis	1/74	0.3281298718992733	0.6248786067996294	0	0	2.561385370896873	2.8542690252545113	ATP1B3
Inositol phosphate metabolism	1/74	0.3281298718992733	0.6248786067996294	0	0	2.561385370896873	2.8542690252545113	INPP4B
Gastric acid secretion	1/75	0.33173772020830716	0.6248786067996294	0	0	2.526644569097399	2.787926454681828	ATP1B3
Pancreatic cancer	1/75	0.33173772020830716	0.6248786067996294	0	0	2.526644569097399	2.787926454681828	SMAD2
Chronic myeloid leukemia	1/76	0.33532637500080664	0.6248786067996294	0	0	2.492830188679245	2.7237933179733207	HDAC2
Pertussis	1/76	0.33532637500080664	0.6248786067996294	0	0	2.492830188679245	2.7237933179733207	C4BPB
Cardiac muscle contraction	1/78	0.342446507908456	0.6248786067996294	0	0	2.4278363146287676	2.6017660584924074	ATP1B3
Complement and coagulation cascades	1/79	0.3459781867350196	0.6248786067996294	0	0	2.396589259796807	2.543690830170386	C4BPB
ECM-receptor interaction	1/82	0.3564608661628759	0.6248786067996294	0	0	2.307477288609364	2.3802339338527316	HMMR
Colorectal cancer	1/86	0.37017926993788686	0.6248786067996294	0	0	2.1984461709211987	2.1847451847158346	SMAD2
Insulin secretion	1/86	0.37017926993788686	0.6248786067996294	0	0	2.1984461709211987	2.1847451847158346	ATP1B3
Endocytosis	2/244	0.376029576003401	0.6248786067996294	0	0	1.5467138921684376	1.5128214916834288	SMAD2;STAM2
TGF-beta signaling pathway	1/90	0.38360791143368855	0.6248786067996294	0	0	2.0992156031375875	2.011330497673133	SMAD2
Protein digestion and absorption	1/90	0.38360791143368855	0.6248786067996294	0	0	2.0992156031375875	2.011330497673133	ATP1B3
Salivary secretion	1/90	0.38360791143368855	0.6248786067996294	0	0	2.0992156031375875	2.011330497673133	ATP1B3
Th1 and Th2 cell differentiation	1/92	0.39021547123151196	0.6248786067996294	0	0	2.0528716566452414	1.9318676045763215	CD3G
Amoebiasis	1/96	0.4032207996447776	0.6248786067996294	0	0	1.9660377358490566	1.785695015423773	SERPINB10
Glycerophospholipid metabolism	1/97	0.40642896153708946	0.6248786067996294	0	0	1.9454599056603774	1.7515872808523996	GPD2
Hematopoietic cell lineage	1/97	0.40642896153708946	0.6248786067996294	0	0	1.9454599056603774	1.7515872808523996	CD3G
Aldosterone synthesis and secretion	1/98	0.4096200372899212	0.6248786067996294	0	0	1.9253063606302276	1.718384612639862	ATP1B3
Pancreatic secretion	1/98	0.4096200372899212	0.6248786067996294	0	0	1.9253063606302276	1.718384612639862	ATP1B3
Phosphatidylinositol signaling system	1/99	0.4127941170677454	0.6248786067996294	0	0	1.9055641124374278	1.6860551626195661	INPP4B
Progesterone-mediated oocyte maturation	1/99	0.4127941170677454	0.6248786067996294	0	0	1.9055641124374278	1.6860551626195661	ANAPC7
AGE-RAGE signaling pathway in diabetic complications	1/100	0.41595129052059016	0.6248786067996294	0	0	1.8862206975414522	1.654568493195685	SMAD2
Ribosome biogenesis in eukaryotes	1/101	0.4190916468980488	0.6248786067996294	0	0	1.8672641509433963	1.6238955014429783	RPP40
Longevity regulating pathway	1/102	0.4222152748646144	0.6248786067996294	0	0	1.8486829815056978	1.5940083492830097	HDAC2
Cytokine-cytokine receptor interaction	2/294	0.4681461469757491	0.6584677220541522	0	0	1.278604044357469	0.970428187409738	IL33;ACKR4
Platelet activation	1/124	0.4868766750155253	0.6584677220541522	0	0	1.5163368614818225	1.0913749979595064	APBB1IP
Relaxin signaling pathway	1/130	0.503231218874334	0.6584677220541522	0	0	1.4453707766564283	0.9925441122145217	SMAD2
FoxO signaling pathway	1/132	0.508567136903524	0.6584677220541522	0	0	1.423160017283595	0.9622810920197584	SMAD2
Oxidative phosphorylation	1/133	0.5112137641363292	0.6584677220541522	0	0	1.4123070325900515	0.9476120498727078	NDUFS1
Spliceosome	1/134	0.5138462702614615	0.6584677220541522	0	0	1.4016172506738545	0.9332404165640465	HNRNPU
Apelin signaling pathway	1/137	0.5216598069580667	0.6584677220541522	0	0	1.3704911209766926	0.8918328635531109	SMAD2
Measles	1/138	0.5242365714351905	0.6584677220541522	0	0	1.3604186751136207	0.878575010608048	CD3G
Fluid shear stress and atherosclerosis	1/139	0.5267995841353328	0.6584677220541522	0	0	1.3504922067268252	0.8655778555823564	NQO1
Signaling pathways regulating pluripotency of stem cells	1/139	0.5267995841353328	0.6584677220541522	0	0	1.3504922067268252	0.8655778555823564	SMAD2
Human papillomavirus infection	2/330	0.5293549828457196	0.6584677220541522	0	0	1.136178861788618	0.7227188600552599	HDAC2;TBPL1
Parkinson disease	1/142	0.5344068369087035	0.6584677220541522	0	0	1.3215576073865918	0.8280851729171195	NDUFS1
Apoptosis	1/143	0.5369155658629213	0.6584677220541522	0	0	1.3121844273186287	0.8160664299944137	LMNB1
Adrenergic signaling in cardiomyocytes	1/145	0.5418929184075886	0.6584677220541522	0	0	1.2938286163522013	0.7927117982504959	ATP1B3
Phospholipase D signaling pathway	1/148	0.5492597409189909	0.6584677220541522	0	0	1.2672314208702349	0.7593045799649141	FCER1A
Retrograde endocannabinoid signaling	1/148	0.5492597409189909	0.6584677220541522	0	0	1.2672314208702349	0.7593045799649141	NDUFS1
Gastric cancer	1/149	0.5516891725318572	0.6584677220541522	0	0	1.2586053034166242	0.7485812861589378	SMAD2
Non-alcoholic fatty liver disease (NAFLD)	1/149	0.5516891725318572	0.6584677220541522	0	0	1.2586053034166242	0.7485812861589378	NDUFS1
Cellular senescence	1/160	0.577571646145604	0.6615742819836967	0	0	1.170879316482734	0.6427223314287734	SMAD2
Hippo signaling pathway	1/160	0.577571646145604	0.6615742819836967	0	0	1.170879316482734	0.6427223314287734	SMAD2
JAK-STAT signaling pathway	1/162	0.5821158950799135	0.6615742819836967	0	0	1.1562170397281144	0.6256125278395711	STAM2
Necroptosis	1/162	0.5821158950799135	0.6615742819836967	0	0	1.1562170397281144	0.6256125278395711	IL33
Hepatitis B	1/163	0.5843698251356813	0.6615742819836967	0	0	1.1490216631726067	0.6172788361973308	SMAD2
cGMP-PKG signaling pathway	1/166	0.5910596061351994	0.6615742819836967	0	0	1.127958833619211	0.5931240799056291	ATP1B3
Alzheimer disease	1/171	0.6019729953184988	0.6615742819836967	0	0	1.0945061043285238	0.5555085756459257	NDUFS1
Influenza A	1/171	0.6019729953184988	0.6615742819836967	0	0	1.0945061043285238	0.5555085756459257	IL33
NOD-like receptor signaling pathway	1/178	0.6167685977800575	0.6691197677819609	0	0	1.0508474576271187	0.5078339815504913	CARD17
Alcoholism	1/180	0.6208949196535313	0.6691197677819609	0	0	1.0390007378517971	0.49518091802196257	HDAC2
Transcriptional misregulation in cancer	1/186	0.6330116314330837	0.675618183548772	0	0	1.004997450280469	0.4595516484233167	HDAC2
Proteoglycans in cancer	1/201	0.6616506864996471	0.6994592971567698	0	0	0.9289150943396226	0.3836582143200556	SMAD2
Rap1 signaling pathway	1/206	0.6706959951797781	0.700157813803935	0	0	0.906028531983433	0.3619034089371638	APBB1IP
cAMP signaling pathway	1/212	0.681234629647072	0.700157813803935	0	0	0.8799964231422696	0.3377853028442815	ATP1B3
Human immunodeficiency virus 1 infection	1/212	0.681234629647072	0.700157813803935	0	0	0.8799964231422696	0.3377853028442815	CD3G
Thermogenesis	1/231	0.7124516645776531	0.7255241721845824	0	0	0.8065217391304348	0.2734457180224902	NDUFS1
Neuroactive ligand-receptor interaction	1/338	0.8393679277794389	0.8469985453047065	0	0	0.5474497508538155	0.09586181124845454	HRH4
Herpes simplex virus 1 infection	1/492	0.9309048660106939	0.9309048660106939	0	0	0.37278561272720284	0.02669077574902101	ZNF141
